Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
input/vocabulary/valueset/valueset-hiv-c-de64.json	1150	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	24	221	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-c-de76.json	762	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	22	229	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-c-de81.json	826	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	21	237	0	0	0	0	1	0	0
input/vocabulary/valueset/valueset-hiv-c-de92.json	761	7	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	22	216	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-c-de96.json	767	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	22	215	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-config-de13.json	720	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	23	223	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de1003.json	984	7	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	22	223	0	0	1	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de1011.json	1007	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	21	219	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de1020.json	753	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	20	216	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de1029.json	916	7	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	21	219	0	0	0	0	1	0	0
input/vocabulary/valueset/valueset-hiv-d-de1035.json	947	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	21	221	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de129.json	1672	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	27	231	0	0	0	0	0	0	1
input/vocabulary/valueset/valueset-hiv-d-de147.json	864	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	21	217	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de163.json	948	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	27	221	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de171.json	942	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	22	226	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de18.json	1472	7	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	24	229	0	0	0	0	1	0	0
input/vocabulary/valueset/valueset-hiv-d-de180.json	828	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	28	216	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de183.json	671	7	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	20	213	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de187.json	864	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	21	218	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de198.json	3328	8	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	39	267	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de218.json	1578	8	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	25	237	0	0	0	0	1	0	0
input/vocabulary/valueset/valueset-hiv-d-de226.json	758	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	19	216	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de230.json	2283	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	31	236	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de248.json	1668	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	25	243	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de260.json	2911	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	37	362	0	0	0	0	1	0	0
input/vocabulary/valueset/valueset-hiv-d-de290.json	7976	7	1	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	76	325	0	0	0	0	1	0	0
input/vocabulary/valueset/valueset-hiv-d-de359.json	881	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	21	217	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de371.json	1528	9	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	27	227	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de384.json	792	13	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	20	215	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de392.json	949	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	21	217	0	0	0	0	1	0	0
input/vocabulary/valueset/valueset-hiv-d-de400.json	1644	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	26	229	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de419.json	1152	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	22	223	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de431.json	859	7	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	20	218	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de44.json	660	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	19	214	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de447.json	699	8	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	20	211	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de450.json	950	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	23	220	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de467.json	1625	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	26	234	0	0	0	0	1	0	0
input/vocabulary/valueset/valueset-hiv-d-de533.json	773	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	20	214	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de538.json	2226	7	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	30	264	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de561.json	1097	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	24	232	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de57.json	1106	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	23	233	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de570.json	2636	7	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	34	266	0	0	0	0	1	0	0
input/vocabulary/valueset/valueset-hiv-d-de594.json	1104	7	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	22	219	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de611.json	2446	7	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	33	249	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de637.json	976	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	22	220	0	0	0	0	1	0	0
input/vocabulary/valueset/valueset-hiv-d-de647.json	889	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	21	216	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de659.json	872	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	29	217	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de66.json	1146	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	24	218	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de665.json	804	8	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	20	213	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de669.json	873	7	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	19	228	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de674.json	998	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	22	215	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de682.json	915	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	21	216	0	0	0	0	1	0	1
input/vocabulary/valueset/valueset-hiv-d-de689.json	661	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	23	213	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de692.json	1003	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	21	214	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de698.json	925	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	21	219	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de707.json	762	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	21	218	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de710.json	711	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	20	214	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de713.json	917	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	23	218	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de720.json	1120	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	22	221	0	0	0	0	1	0	0
input/vocabulary/valueset/valueset-hiv-d-de732.json	1207	7	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	24	226	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de765.json	1054	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	22	221	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de84.json	1206	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	23	217	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de894.json	717	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	19	213	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de898.json	885	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	20	216	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de904.json	2714	7	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	34	265	0	0	0	0	1	0	0
input/vocabulary/valueset/valueset-hiv-d-de91.json	3367	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	37	273	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de940.json	666	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	20	215	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de943.json	698	8	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	21	214	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de948.json	806	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	22	217	0	0	0	0	1	0	0
input/vocabulary/valueset/valueset-hiv-d-de957.json	1946	7	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	29	228	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de974.json	1367	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	24	225	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de987.json	763	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	20	236	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-d-de993.json	869	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	20	228	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-e-de105.json	761	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	21	214	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-e-de109.json	782	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	20	215	0	0	0	0	1	0	0
input/vocabulary/valueset/valueset-hiv-e-de128.json	776	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	21	214	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-e-de137.json	711	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	19	215	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-e-de142.json	738	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	19	216	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-e-de146.json	791	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	20	214	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-e-de150.json	764	7	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	20	214	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-e-de168.json	1007	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	23	216	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-e-de174.json	834	10	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	21	216	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-e-de18.json	1973	8	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	29	240	0	0	0	0	1	0	0
input/vocabulary/valueset/valueset-hiv-e-de187.json	763	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	21	212	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-e-de191.json	763	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	20	215	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-e-de217.json	767	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	20	213	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-e-de221.json	793	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	21	218	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-e-de226.json	732	7	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	21	214	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-e-de231.json	828	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	21	218	0	0	0	0	1	0	0
input/vocabulary/valueset/valueset-hiv-e-de235.json	936	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	21	216	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-e-de247.json	1061	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	22	219	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-e-de256.json	795	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	19	229	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-e-de260.json	795	7	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	20	216	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-e-de265.json	1307	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	26	229	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-e-de42.json	828	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	22	213	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-e-de48.json	824	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	19	221	0	0	0	0	1	0	0
input/vocabulary/valueset/valueset-hiv-e-de53.json	781	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	21	214	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-e-de63.json	779	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	21	213	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-e-de68.json	720	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	20	213	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-e-de7.json	803	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	21	221	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-e-de92.json	708	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	19	216	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-g-de14.json	844	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	20	212	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-g-de23.json	1036	9	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	30	215	0	0	0	0	1	0	1
input/vocabulary/valueset/valueset-hiv-g-de30.json	685	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	19	215	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-g-de36.json	1021	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	21	217	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-g-de52.json	685	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	19	218	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-g-de63.json	1013	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	24	218	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-g-de75.json	671	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	22	224	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-h-de14.json	715	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	23	214	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-h-de18.json	863	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	20	220	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-h-de2.json	1090	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	22	232	0	0	0	0	1	0	0
input/vocabulary/valueset/valueset-hiv-h-de24.json	1014	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	21	224	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-h-de35.json	782	7	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	19	211	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-h-de42.json	848	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	20	217	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-i-de3.json	958	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	21	232	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-prv-de12.json	748	7	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	19	216	0	0	0	0	0	0	0
input/vocabulary/valueset/valueset-hiv-prv-de3.json	963	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	21	216	0	0	0	0	0	0	0
